           1   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           2   60.058831295835923        43.968241843979349        63.662374085719030        38.566457359242989     
           3   3.1704197796372418        1.2673516371316875        3.2688123484564930       0.98620869081233020     
           4   2.6453216981442673        1.0809946775669146        2.7294703444679813       0.84632618904929635     
           5   2.2929393985735236       0.93800085594984739        2.3659662332028679       0.73458864314471306     
           6   2.0651591431498271       0.85563941599017446        2.1318744779463459       0.67239297067438875     
           7   1.8982009430010147       0.80281221778379130        1.9609474104582036       0.63431816184793011     
           8   1.7679409057661291       0.76521264744344730        1.8279060335115715       0.60821457951989588     
           9   1.6632506931428532       0.73761179283294964        1.7212086257701187       0.58984310773370874     
          10   1.5767919196082405       0.71698969618158492        1.6332815198207589       0.57683486301054443     
          11   1.5037520965392706       0.70124961842753231        1.5591477971623315       0.56752052103413897     
          12   1.4409846959059109       0.68904729512573870        1.4955557428877633       0.56083517067903110     
          13   1.3862992251249535       0.67949614134466885        1.4402459289312362       0.55608651474509019     
          14   1.3381037768188726       0.67197183399250238        1.3915780922606240       0.55279134974822197     
          15   1.2952144477014260       0.66602313832818605        1.3483335070001083       0.55060334200204852     
          16   1.2567303787779722       0.66131790366905652        1.3095857933560480       0.54927011979232188     
          17   1.2219514036821748       0.65760610730077673        1.2746156583911441       0.54860363533632195     
          18   1.1903238324953767       0.65469595258300739        1.2428548029653987       0.54846107909394326     
          19   1.1614032425402503       0.65243803436317183        1.2138474740469034       0.54873234843285779     
          20   1.1348281732442864       0.65071437867163684        1.1872233044208065       0.54933142167467519     
          21   1.1103011876462878       0.64943071332748425        1.1626777726013986       0.55019030871186092     
          22   1.0875749792667031       0.64851092318384806        1.1399578793127876       0.55125473821857429     
          23   1.0664420006042534       0.64789299523753541        1.1188514620452437       0.55248102212645112     
          24   1.0467266034426210       0.64752600385909931        1.0991791025158828       0.55383373734419483     
          25   1.0282790014911678       0.64736783632387629        1.0807879140503271       0.55528398613418739     
          26   1.0109705752324663       0.64738345364422856        1.0635467127182519       0.55680807277229094     
          27  0.99469017939991344       0.64754354441315165        1.0473422215369004       0.55838648433851756     
          28  0.97934120906566646       0.64782347135385288        1.0320760559091879       0.56000309698259021     
          29  0.96483924646247465       0.64820243864398186        1.0176623068276118       0.56164455150974690     
          30  0.95111015719146685       0.64866282779411122        1.0040255864445380       0.56329975771282836     
          31  0.93808853765899036       0.64918966356703511       0.99109943486881225       0.56495949763871056     
          32  0.92571643956312499       0.64977018130337749       0.97882501179592929       0.56661610572869514     
          33  0.91394231479330201       0.65039347397788994       0.96715001466155726       0.56826320917592132     
          34  0.90272013708453269       0.65105020255248891       0.95602777839374065       0.56989551593347620     
          35  0.89200866646341992       0.65173235688394582       0.94541652181964919       0.57150864063965678     
          36  0.88177082985103328       0.65243305740162438       0.93527871334052204       0.57309896103439995     
          37  0.87197319675892715       0.65314638976209138       0.92558053421202013       0.57466349893918600     
          38  0.86258553331573329       0.65386726645452209       0.91629142220599902       0.57619982125822000     
          39  0.85358042116269806       0.65459131043516094       0.90738368181433837       0.57770595727114138     
          40  0.84493293037949402       0.65531475696062957       0.89883214986357873       0.57918032934627983     
          41  0.83662033761254706       0.65603437044698387       0.89061390746964475       0.58062169468282343     
          42  0.82862188222158728       0.65674737384415394       0.88270803095690920       0.58202909620723864     
          43  0.82091855452543994       0.65745138841440487       0.87509537566111939       0.58340182103648841     
          44  0.81349291127959245       0.65814438224368710       0.86775838762159596       0.58473936526750059     
          45  0.80632891433810883       0.65882462609502490       0.86068093900945741       0.58604140406008975     
          46  0.79941178913814648       0.65949065540852359       0.85384818383872774       0.58730776611545210     
          47  0.79272790018904005       0.66014123753346154       0.84724643107331121       0.58853841188479084     
          48  0.78626464120278938       0.66077534337515487       0.84086303270442786       0.58973341489983189     
          49  0.78001033787438045       0.66139212279394954       0.83468628475676587       0.59089294573868389     
          50  0.77395416162251651       0.66199088317896448       0.82870533949003378       0.59201725819910511     
          51  0.76808605286335452       0.66257107080104460       0.82291012733946622       0.59310667740954859     
          52  0.76239665259159062       0.66313225443952051       0.81729128733024248       0.59416158948132836     
          53  0.75687724123074385       0.66367411106743623       0.81184010491284830       0.59518243257786840     
          54  0.75151968385723911       0.66419641323443512       0.80654845629594407       0.59616968911963542     
          55  0.74631638102211839       0.66469901794840580       0.80140875848618565       0.59712387899426489     
          56  0.74126022451974005       0.66518185685650888       0.79641392436945746       0.59804555362996281     
          57  0.73634455751128036       0.66564492752344595       0.79155732222596698       0.59893529078242969     
          58  0.73156313852166277       0.66608828570951362       0.78683273919116459       0.59979368998017391     
          59  0.72691010886323282       0.66651203848900131       0.78223434820361071       0.60062136850830838     
          60  0.72237996311301800       0.66691633811352380       0.77775667805973170       0.60141895786831334     
          61  0.71796752231108885       0.66730137651178900       0.77339458623479340       0.60218710063464909     
