           1  0.33333333333333331        1.4772116295183317E-002
           2  0.63111720304802155        1.6044622182096640E-007
           3  0.58353747944374212        3.3124441392890923E-008
           4  0.56421415366188599        2.7547164571858771E-008
           5  0.55055629601562162        2.4526392860981419E-008
           6  0.54410287638769161        2.2282198694233065E-008
           7  0.53852116481233248        2.0502045195164608E-008
           8  0.53219474125551336        1.9077084661840039E-008
           9  0.52549919360586295        1.7900766725328601E-008
          10  0.52165028852011053        1.6904496706616063E-008
          11  0.51911563947191808        1.6047128829198879E-008
          12  0.51634002811225199        1.5299767498082676E-008
          13  0.51340326214147003        1.4640943637009232E-008
          14  0.51038569706356107        1.4054649165951251E-008
          15  0.50735446314988919        1.3528744384651253E-008
          16  0.50462861536784742        1.3053807715648575E-008
          17  0.50269226166849545        1.2622370153524865E-008
          18  0.50069028908005597        1.2228412562042579E-008
          19  0.49865194885126130        1.1867021206225795E-008
          20  0.49667891176339868        1.1534136909194121E-008
          21  0.49513989816454212        1.1226367723624090E-008
          22  0.49360507999087361        1.0940850899155467E-008
          23  0.49208411018439369        1.0675150000974958E-008
          24  0.49059580141615944        1.0427175295986708E-008
          25  0.48951902389225049        1.0195122443903933E-008
          26  0.48843014185615191        9.9774238648522538E-009
          27  0.48733649911569493        9.7727102430148091E-009
          28  0.48624409013523490        9.5797798075992253E-009
          29  0.48515778428248724        9.3975730093193232E-009
          30  0.48408150532970451        9.2251518884754338E-009
          31  0.48301838293214278        9.0616829219010942E-009
          32  0.48197088432591179        8.9064231823718445E-009
          33  0.48094092584797377        8.7587076980051782E-009
          34  0.47992996601739851        8.6179400509249696E-009
          35  0.47893908380064010        8.4835833566341775E-009
          36  0.47796904461211032        8.3551529827269304E-009
          37  0.47719624810345218        8.2322105746300478E-009
          38  0.47644717228764599        8.1143581978043921E-009
          39  0.47570534398927816        8.0012342420335188E-009
          40  0.47497200205302076        7.8925085449317565E-009
          41  0.47424815862543379        7.7878798292341656E-009
          42  0.47357474261688892        7.6870720742535066E-009
          43  0.47300425367129234        7.5898319836616905E-009
          44  0.47244283247389846        7.4959269725159808E-009
          45  0.47189082292630313        7.4051427260515934E-009
          46  0.47134848236887428        7.3172813731805073E-009
          47  0.47081599427280491        7.2321604156918938E-009
          48  0.47029347919946096        7.1496108735095785E-009
          49  0.46978100425884828        7.0694762976822399E-009
          50  0.46927859126887461        6.9916116515782475E-009
          51  0.46878622379057105        6.9158822534925056E-009
          52  0.46830385319137124        6.8421627655955284E-009
          53  0.46783140386822109        6.7703368324562001E-009
          54  0.46736877774464830        6.7002960176020747E-009
          55  0.46691585814051034        6.6319394960665328E-009
          56  0.46647251309985133        6.5651731242403030E-009
          57  0.46603859825065830        6.4999088853009916E-009
          58  0.46564269860952079        6.4360650618331038E-009
          59  0.46527423623344538        6.3735649385200045E-009
          60  0.46491188394726884        6.3123370352442092E-009
          61  0.46455565407462895        6.2523144268506827E-009
          62  0.46420554220090321        6.1934346366493860E-009
          63  0.46386152938359582        6.1356388899880327E-009
          64  0.46352358410392447        6.0788724997941694E-009
          65  0.46319166398991762        6.0230841224567318E-009
          66  0.46286571733770765        5.9682253765686797E-009
          67  0.46254568445456035        5.9142510912471998E-009
          68  0.46223149884438663        5.8611191726785820E-009
          69  0.46192308825403383        5.8087897236461060E-009
          70  0.46162037559651531        5.7572253573443131E-009
          71  0.46132327976538418        5.7063910708272015E-009
          72  0.46103171635279488        5.6562538043681350E-009
          73  0.46074559828235456        5.6067826688509196E-009
          74  0.46046483636651825        5.5579488163745095E-009
          75  0.46018933979714766        5.5097246084523591E-009
          76  0.45991901657688050        5.4620845856510601E-009
          77  0.45965377389801193        5.4150044899159030E-009
          78  0.45939351847486914        5.3684617242178586E-009
          79  0.45913815683490683        5.3224347604231259E-009
          80  0.45888759557324843        5.2769037680133962E-009
          81  0.45864174157470117        5.2318498882549554E-009
          82  0.45840050220698553        5.1872557043498277E-009
          83  0.45816378548837960        5.1431043732307102E-009
          84  0.45793150023263840        5.0993805933226908E-009
          85  0.45770355617378072        5.0560696366824275E-009
          86  0.45747986407295105        5.0131583268048299E-009
          87  0.45726033580940761        4.9706334943422361E-009
          88  0.45704488445741276        4.9284836965766368E-009
          89  0.45683342435060564        4.8866979195981229E-009
          90  0.45662587113527947        4.8452655595188595E-009
          91  0.45642214181382551        4.8041773939676777E-009
          92  0.45622215477944916        4.7634244979746175E-009
          93  0.45602582984317319        4.7229987145931269E-009
          94  0.45583308825400193        4.6828925137179866E-009
          95  0.45564938301439456        4.6430990674620308E-009
          96  0.45550090905025592        4.6036119482141011E-009
