1, 0.462954, 0.202690, 0.437818
2, 0.462954, 0.202689, 0.437817
3, 0.462954, 0.202689, 0.437817
4, 0.462954, 0.202689, 0.437817
5, 0.456141, 0.200902, 0.440439
6, 0.460078, 0.205844, 0.447411
7, 0.458578, 0.208818, 0.455360
8, 0.458578, 0.208818, 0.455359
9, 0.457491, 0.210065, 0.459168
10, 0.457872, 0.210591, 0.459934
