1, 0.453724, -0.182519, -0.402269
2, 0.451105, -0.188203, -0.417205
3, 0.454033, -0.172397, -0.379701
4, 0.454073, -0.178367, -0.392815
5, 0.454336, -0.176271, -0.387974
6, 0.449108, -0.192149, -0.427847
7, 0.452959, -0.185231, -0.408936
8, 0.452260, -0.181021, -0.400259
9, 0.450269, -0.192492, -0.427504
10, 0.450276, -0.191161, -0.424541
