1, 0.459409, -0.032415, -0.070558
2, 0.451996, 0.125947, 0.278646
3, 0.455616, 0.161100, 0.353587
4, 0.447310, 0.171525, 0.383458
5, 0.460732, 0.187948, 0.407933
6, 0.464003, 0.197331, 0.425280
7, 0.463850, 0.200626, 0.432524
8, 0.459472, 0.199759, 0.434759
9, 0.462961, 0.203622, 0.439825
10, 0.460819, 0.207306, 0.449864
